624398.41547	6074250.127788	865.385
624423.405723	6074250.825829	865.347
624448.395976	6074251.52387	865.324
624473.386229	6074252.22191	865.309
624498.376482	6074252.919951	865.287
624523.366735	6074253.617992	865.26
624548.356988	6074254.316033	865.235
624573.34724	6074255.014074	865.209
624598.337493	6074255.712115	865.176
624623.327746	6074256.410156	865.131
624648.317999	6074257.108197	865.089
624673.308252	6074257.806238	865.047
624698.298505	6074258.504279	865.01
624723.288758	6074259.20232	864.983
624748.279011	6074259.900361	864.979
624773.269263	6074260.598402	864.995
624798.259516	6074261.296443	865.031
624823.249769	6074261.994484	865.081
624848.240022	6074262.692525	865.144
624873.230275	6074263.390566	865.219
624898.220528	6074264.088607	865.303
624923.210781	6074264.786648	865.393
624948.201034	6074265.484689	865.485
624973.191286	6074266.18273	865.576
624998.181539	6074266.880771	865.644
625023.171792	6074267.578812	865.687
625048.162045	6074268.276853	865.707
625073.152298	6074268.974894	865.672
625098.142551	6074269.672935	865.564
625123.132804	6074270.370976	865.367
625148.123057	6074271.069017	865.127
625173.11331	6074271.767058	864.839
625198.103562	6074272.465099	864.521
625223.093815	6074273.16314	864.18
625248.084068	6074273.86118	863.836
625273.074321	6074274.559221	863.501
625298.064574	6074275.257262	863.178
625323.054827	6074275.955303	862.871
625348.04508	6074276.653344	862.586
625373.035333	6074277.351385	862.322
625398.025585	6074278.049426	862.084
625423.015838	6074278.747467	861.874
625448.006091	6074279.445508	861.691
625472.996344	6074280.143549	861.541
625497.986597	6074280.84159	861.401
625522.97685	6074281.539631	861.286
625547.967103	6074282.237672	861.2
625572.957356	6074282.935713	861.113
625597.947608	6074283.633754	860.984
625622.937861	6074284.331795	860.782
625647.928114	6074285.029836	860.531
625672.918367	6074285.727877	860.241
625697.90862	6074286.425918	859.929
625722.898873	6074287.123959	859.611
625747.889126	6074287.822	859.302
625772.879379	6074288.520041	859.007
625797.869632	6074289.218082	858.73
625822.859884	6074289.916123	858.475
625847.850137	6074290.614164	858.242
625872.84039	6074291.312205	858.034
625897.830643	6074292.010246	857.852
625922.820896	6074292.708287	857.698
625947.811149	6074293.406328	857.57
625972.801402	6074294.104369	857.466
